,1000[Hz],0.001,[msec],,é¸ä˙Ç™,1060,[us]
,,,,,,,
No,[usec],,,,,,
68,85,0.000249688,,,,,
69,86.25,0.000254272,,,,,
70,87.5,0.000263441,,,,,
71,88.75,0.000272609,,,,,
72,90,0.000290946,,,,,
73,91.25,0.000309282,,,,,
74,92.5,0.000309282,,,,,
75,93.75,0.000327619,,,,,
76,95,0.000336787,,,,,
77,96.25,0.000345955,,,,,
78,97.5,0.000359708,,,,,
79,98.75,0.000382628,,,,,
80,100,0.000391797,,,,,
81,101.25,0.000414717,,,,,
82,102.5,0.000419302,,,,,
83,103.75,0.000433054,,,,,
84,105,0.000451391,,,,,
85,106.25,0.000474311,,,,,
86,107.5,0.00048348,,,,,
87,108.75,0.000492648,,,,,
88,110,0.000488063,,,,,
89,111.25,0.000501816,,,,,
90,112.5,0.000515568,,,,,
91,113.75,0.000533905,,,,,
92,115,0.000533905,,,,,
93,116.25,0.000543073,,,,,
94,117.5,0.000543073,,,,,
95,118.75,0.000552241,,,,,
96,120,0.000565993,,,,,
97,121.25,0.00058433,,,,,
98,122.5,0.000598082,,,,,
99,123.75,0.000611835,,,,,
100,125,0.000630171,,,,,
101,126.25,0.000643924,,,,,
102,127.5,0.00066226,,,,,
103,128.75,0.000666844,,,,,
104,130,0.000676013,,,,,
105,131.25,0.000666844,,,,,
106,132.5,0.000666844,,,,,
107,133.75,0.000676013,,,,,
108,135,0.000698933,,,,,
109,136.25,0.000708102,,,,,
110,137.5,0.000712686,,,,,
111,138.75,0.000712686,,,,,
112,140,0.000726438,,,,,
113,141.25,0.000744775,,,,,
114,142.5,0.000776864,,,,,
115,143.75,0.000790616,,,,,
116,145,0.000799785,,,,,
117,146.25,0.000799785,,,,,
118,147.5,0.000822705,,,,,
119,148.75,0.000827289,,,,,
120,150,0.000845626,,,,,
121,151.25,0.000854795,,,,,
122,152.5,0.000859379,,,,,
123,153.75,0.000868547,,,,,
124,155,0.000891468,,,,,
125,156.25,0.000914388,,,,,
126,157.5,0.000937309,,,,,
127,158.75,0.000951062,,,,,
128,160,0.000955646,,,,,
129,161.25,0.000964814,,,,,
130,162.5,0.000978567,,,,,
131,163.75,0.001001487,,,,,
132,165,0.001024408,,,,,
133,166.25,0.001033576,,,,,
134,167.5,0.001042745,,,,,
135,168.75,0.001047329,,,,,
136,170,0.001061081,,,,,
137,171.25,0.001079418,,,,,
138,172.5,0.001084002,,,,,
139,173.75,0.001093171,,,,,
140,175,0.001093171,,,,,
141,176.25,0.001102339,,,,,
142,177.5,0.001116092,,,,,
143,178.75,0.001143597,,,,,
144,180,0.001143597,,,,,
145,181.25,0.001139013,,,,,
146,182.5,0.001120676,,,,,
147,183.75,0.001120676,,,,,
148,185,0.001134429,,,,,
149,186.25,0.001148181,,,,,
150,187.5,0.001152765,,,,,
151,188.75,0.001157349,,,,,
152,190,0.001143597,,,,,
153,191.25,0.001134428,,,,,
154,192.5,0.001143597,,,,,
155,193.75,0.001157349,,,,,
156,195,0.001157349,,,,,
157,196.25,0.001152766,,,,,
158,197.5,0.001148181,,,,,
159,198.75,0.001143597,,,,,
160,200,0.001148181,,,,,
161,201.25,0.001152766,,,,,
162,202.5,0.001152766,,,,,
163,203.75,0.001143598,,,,,
164,205,0.001139013,,,,,
165,206.25,0.001148182,,,,,
166,207.5,0.001166518,,,,,
167,208.75,0.001166518,,,,,
168,210,0.001166518,,,,,
169,211.25,0.001152766,,,,,
170,212.5,0.001143597,,,,,
171,213.75,0.001139013,,,,,
172,215,0.001139013,,,,,
173,216.25,0.001125261,,,,,
174,217.5,0.001120676,,,,,
175,218.75,0.001111508,,,,,
176,220,0.001120676,,,,,
177,221.25,0.001125261,,,,,
178,222.5,0.001134429,,,,,
179,223.75,0.001139013,,,,,
180,225,0.001143598,,,,,
181,226.25,0.001129846,,,,,
182,227.5,0.00113443,,,,,
183,228.75,0.001139014,,,,,
184,230,0.001143598,,,,,
185,231.25,0.001148182,,,,,
186,232.5,0.001143598,,,,,
187,233.75,0.001139013,,,,,
188,235,0.001143598,,,,,
189,236.25,0.001148182,,,,,
190,237.5,0.001157351,,,,,
191,238.75,0.001157351,,,,,
192,240,0.001148182,,,,,
193,241.25,0.001143598,,,,,
194,242.5,0.001148182,,,,,
195,243.75,0.001152766,,,,,
196,245,0.001152766,,,,,
197,246.25,0.001152766,,,,,
198,247.5,0.001143598,,,,,
199,248.75,0.001134429,,,,,
200,250,0.001125261,,,,,
201,251.25,0.001120676,,,,,
202,252.5,0.001116092,,,,,
203,253.75,0.001106924,,,,,
204,255,0.001097755,,,,,
205,256.25,0.00110234,,,,,
206,257.5,0.001106924,,,,,
207,258.75,0.001111508,,,,,
208,260,0.001106924,,,,,
209,261.25,0.001097756,,,,,
210,262.5,0.001088587,,,,,
211,263.75,0.001088587,,,,,
212,265,0.001084003,,,,,
213,266.25,0.001088587,,,,,
214,267.5,0.001074835,,,,,
215,268.75,0.00107025,,,,,
216,270,0.001051914,,,,,
217,271.25,0.00104733,,,,,
218,272.5,0.001051915,,,,,
219,273.75,0.001056499,,,,,
220,275,0.001047331,,,,,
221,276.25,0.001028994,,,,,
222,277.5,0.001019825,,,,,
223,278.75,0.001019825,,,,,
224,280,0.001015241,,,,,
225,281.25,0.001010657,,,,,
226,282.5,0.001006073,,,,,
227,283.75,0.000996904,,,,,
228,285,0.000987736,,,,,
229,286.25,0.000983151,,,,,
230,287.5,0.000973983,,,,,
231,288.75,0.00096023,,,,,
232,290,0.000946478,,,,,
233,291.25,0.000928141,,,,,
234,292.5,0.000928141,,,,,
235,293.75,0.000918973,,,,,
236,295,0.000914388,,,,,
237,296.25,0.000896052,,,,,
238,297.5,0.000886883,,,,,
239,298.75,0.000873131,,,,,
240,300,0.000873131,,,,,
241,301.25,0.000854794,,,,,
242,302.5,0.000845626,,,,,
243,303.75,0.000831873,,,,,
244,305,0.000818121,,,,,
245,306.25,0.0007952,,,,,
246,307.5,0.000790616,,,,,
247,308.75,0.000786031,,,,,
248,310,0.000790616,,,,,
249,311.25,0.000776863,,,,,
250,312.5,0.000763111,,,,,
251,313.75,0.000744774,,,,,
252,315,0.000744774,,,,,
253,316.25,0.00074019,,,,,
254,317.5,0.000731022,,,,,
255,318.75,0.000731022,,,,,
256,320,0.000717269,,,,,
257,321.25,0.000703517,,,,,
258,322.5,0.000698933,,,,,
259,323.75,0.000689764,,,,,
260,325,0.000676012,,,,,
261,326.25,0.000662259,,,,,
262,327.5,0.000648507,,,,,
263,328.75,0.000643923,,,,,
264,330,0.000639339,,,,,
265,331.25,0.000643923,,,,,
266,332.5,0.000630171,,,,,
267,333.75,0.000616418,,,,,
268,335,0.000598082,,,,,
269,336.25,0.000593497,,,,,
270,337.5,0.000588913,,,,,
271,338.75,0.000579744,,,,,
272,340,0.000561408,,,,,
273,341.25,0.000547655,,,,,
274,342.5,0.00052015,,,,,
275,343.75,0.000515566,,,,,
276,345,0.000506398,,,,,
277,346.25,0.000492645,,,,,
278,347.5,0.000474309,,,,,
279,348.75,0.00046514,,,,,
280,350,0.000451387,,,,,
281,351.25,0.000446803,,,,,
282,352.5,0.000446803,,,,,
283,353.75,0.000442219,,,,,
284,355,0.000433051,,,,,
285,356.25,0.000419299,,,,,
286,357.5,0.000405546,,,,,
287,358.75,0.000396378,,,,,
288,360,0.000382625,,,,,
289,361.25,0.000368873,,,,,
290,362.5,0.00035512,,,,,
291,363.75,0.000336783,,,,,
292,365,0.000318446,,,,,
293,366.25,0.000309278,,,,,
294,367.5,0.000295526,,,,,
295,368.75,0.000277189,,,,,
296,370,0.000263437,,,,,
297,371.25,0.000249684,,,,,
298,372.5,0.0002451,,,,,
299,373.75,0.000235931,,,,,
300,375,0.000231347,,,,,
301,376.25,0.000217595,,,,,
302,377.5,0.000199258,,,,,
303,378.75,0.000176338,,,,,
304,380,0.000176338,,,,,
305,381.25,0.000167169,,,,,
306,382.5,0.000171753,,,,,
307,383.75,0.000162585,,,,,
308,385,0.000144249,,,,,
309,386.25,0.000125912,,,,,
310,387.5,0.000116744,,,,,
311,388.75,0.000107576,,,,,
312,390,0.000107576,,,,,
313,391.25,0.000102992,,,,,
314,392.5,8.92E-05,,,,,
315,393.75,7.55E-05,,,,,
316,395,7.55E-05,,,,,
317,396.25,7.09E-05,,,,,
318,397.5,6.17E-05,,,,,
319,398.75,5.26E-05,,,,,
320,400,4.80E-05,,,,,
321,401.25,3.88E-05,,,,,
322,402.5,3.88E-05,,,,,
323,403.75,2.51E-05,,,,,
324,405,1.59E-05,,,,,
325,406.25,-2.44E-06,,,,,
326,407.5,-2.54E-05,,,,,
327,408.75,-3.45E-05,,,,,
328,410,-3.45E-05,,,,,
329,411.25,-2.99E-05,,,,,
330,412.5,-3.45E-05,,,,,
331,413.75,-4.83E-05,,,,,
332,415,-5.75E-05,,,,,
333,416.25,-5.75E-05,,,,,
334,417.5,-6.66E-05,,,,,
335,418.75,-7.58E-05,,,,,
336,420,-8.95E-05,,,,,
337,421.25,-0.000103293,,,,,
338,422.5,-0.000121629,,,,,
339,423.75,-0.000135382,,,,,
340,425,-0.000149134,,,,,
341,426.25,-0.00014455,,,,,
342,427.5,-0.000153719,,,,,
343,428.75,-0.000158302,,,,,
344,430,-0.000167471,,,,,
345,431.25,-0.000185807,,,,,
346,432.5,-0.000194975,,,,,
347,433.75,-0.000204143,,,,,
348,435,-0.00022248,,,,,
349,436.25,-0.000236232,,,,,
350,437.5,-0.000254568,,,,,
351,438.75,-0.000263737,,,,,
352,440,-0.000268321,,,,,
353,441.25,-0.000282073,,,,,
354,442.5,-0.000300409,,,,,
355,443.75,-0.000318746,,,,,
356,445,-0.000337082,,,,,
357,446.25,-0.000346251,,,,,
358,447.5,-0.000346251,,,,,
359,448.75,-0.000350834,,,,,
360,450,-0.000360002,,,,,
361,451.25,-0.000364586,,,,,
362,452.5,-0.000373754,,,,,
363,453.75,-0.00036917,,,,,
364,455,-0.00036917,,,,,
365,456.25,-0.000387507,,,,,
366,457.5,-0.000401259,,,,,
367,458.75,-0.000415012,,,,,
368,460,-0.000428764,,,,,
369,461.25,-0.000433348,,,,,
370,462.5,-0.000442516,,,,,
371,463.75,-0.000451684,,,,,
372,465,-0.000460852,,,,,
373,466.25,-0.000479188,,,,,
374,467.5,-0.000479188,,,,,
375,468.75,-0.000483772,,,,,
376,470,-0.000488356,,,,,
377,471.25,-0.000497524,,,,,
378,472.5,-0.000515861,,,,,
379,473.75,-0.000534197,,,,,
380,475,-0.000538782,,,,,
381,476.25,-0.00054795,,,,,
382,477.5,-0.000561702,,,,,
383,478.75,-0.000580038,,,,,
384,480,-0.00059379,,,,,
385,481.25,-0.000612127,,,,,
386,482.5,-0.000621295,,,,,
387,483.75,-0.000630463,,,,,
388,485,-0.000644215,,,,,
389,486.25,-0.000657967,,,,,
390,487.5,-0.000671719,,,,,
391,488.75,-0.000685471,,,,,
392,490,-0.00069464,,,,,
393,491.25,-0.000699224,,,,,
394,492.5,-0.000712976,,,,,
395,493.75,-0.000726728,,,,,
396,495,-0.00074048,,,,,
397,496.25,-0.00074048,,,,,
398,497.5,-0.000745064,,,,,
399,498.75,-0.000745064,,,,,
400,500,-0.0007634,,,,,
401,501.25,-0.000777153,,,,,
402,502.5,-0.000786321,,,,,
403,503.75,-0.000795489,,,,,
404,505,-0.000809241,,,,,
405,506.25,-0.000813825,,,,,
406,507.5,-0.000827577,,,,,
407,508.75,-0.000836745,,,,,
408,510,-0.000850498,,,,,
409,511.25,-0.000859666,,,,,
410,512.5,-0.00086425,,,,,
411,513.75,-0.000868834,,,,,
412,515,-0.000891755,,,,,
413,516.25,-0.000914675,,,,,
414,517.5,-0.000928427,,,,,
415,518.75,-0.000937595,,,,,
416,520,-0.00094218,,,,,
417,521.25,-0.000951348,,,,,
418,522.5,-0.0009651,,,,,
419,523.75,-0.000978852,,,,,
420,525,-0.000992604,,,,,
421,526.25,-0.001001773,,,,,
422,527.5,-0.001006357,,,,,
423,528.75,-0.001029277,,,,,
424,530,-0.001047614,,,,,
425,531.25,-0.001070534,,,,,
426,532.5,-0.001075119,,,,,
427,533.75,-0.001079703,,,,,
428,535,-0.001088871,,,,,
429,536.25,-0.001107207,,,,,
430,537.5,-0.001116375,,,,,
431,538.75,-0.001130127,,,,,
432,540,-0.001130127,,,,,
433,541.25,-0.001139295,,,,,
434,542.5,-0.001148463,,,,,
435,543.75,-0.001171384,,,,,
436,545,-0.001185136,,,,,
437,546.25,-0.001203472,,,,,
438,547.5,-0.001208056,,,,,
439,548.75,-0.00121264,,,,,
440,550,-0.001221808,,,,,
441,551.25,-0.001244729,,,,,
442,552.5,-0.001267649,,,,,
443,553.75,-0.00129057,,,,,
444,555,-0.001304322,,,,,
445,556.25,-0.001313491,,,,,
446,557.5,-0.001331827,,,,,
447,558.75,-0.001350163,,,,,
448,560,-0.001359332,,,,,
449,561.25,-0.001377668,,,,,
450,562.5,-0.001396004,,,,,
451,563.75,-0.00141434,,,,,
452,565,-0.001432677,,,,,
453,566.25,-0.001441845,,,,,
454,567.5,-0.001455597,,,,,
455,568.75,-0.001455597,,,,,
456,570,-0.001464765,,,,,
457,571.25,-0.001473933,,,,,
458,572.5,-0.00149227,,,,,
459,573.75,-0.001510606,,,,,
460,575,-0.001533526,,,,,
461,576.25,-0.001547279,,,,,
462,577.5,-0.001556447,,,,,
463,578.75,-0.001565615,,,,,
464,580,-0.001583951,,,,,
465,581.25,-0.001597704,,,,,
466,582.5,-0.00161604,,,,,
467,583.75,-0.001620624,,,,,
468,585,-0.001629792,,,,,
469,586.25,-0.001638961,,,,,
470,587.5,-0.001648129,,,,,
471,588.75,-0.001661881,,,,,
472,590,-0.001684802,,,,,
473,591.25,-0.001689386,,,,,
474,592.5,-0.001703138,,,,,
475,593.75,-0.001716891,,,,,
476,595,-0.001735227,,,,,
477,596.25,-0.001739811,,,,,
478,597.5,-0.001753564,,,,,
479,598.75,-0.001753564,,,,,
480,600,-0.001767316,,,,,
481,601.25,-0.001781068,,,,,
482,602.5,-0.001803989,,,,,
483,603.75,-0.001813157,,,,,
484,605,-0.001831493,,,,,
485,606.25,-0.001831493,,,,,
486,607.5,-0.001836077,,,,,
487,608.75,-0.001845246,,,,,
488,610,-0.00187275,,,,,
489,611.25,-0.001891087,,,,,
490,612.5,-0.001900255,,,,,
491,613.75,-0.001904839,,,,,
492,615,-0.001914007,,,,,
493,616.25,-0.00192776,,,,,
494,617.5,-0.001936928,,,,,
495,618.75,-0.001941512,,,,,
496,620,-0.001955264,,,,,
497,621.25,-0.001964433,,,,,
498,622.5,-0.001978185,,,,,
499,623.75,-0.002001106,,,,,
500,625,-0.002010274,,,,,
501,626.25,-0.002019442,,,,,
502,627.5,-0.002033194,,,,,
503,628.75,-0.002042363,,,,,
504,630,-0.002060699,,,,,
505,631.25,-0.002065283,,,,,
506,632.5,-0.002069867,,,,,
507,633.75,-0.002079036,,,,,
508,635,-0.002079036,,,,,
509,636.25,-0.002092788,,,,,
510,637.5,-0.00210654,,,,,
511,638.75,-0.002120293,,,,,
512,640,-0.002134045,,,,,
513,641.25,-0.002138629,,,,,
514,642.5,-0.002138629,,,,,
515,643.75,-0.002147797,,,,,
516,645,-0.002152382,,,,,
517,646.25,-0.00216155,,,,,
518,647.5,-0.002175302,,,,,
519,648.75,-0.002193638,,,,,
520,650,-0.002202807,,,,,
521,651.25,-0.002216559,,,,,
522,652.5,-0.002230311,,,,,
523,653.75,-0.002257816,,,,,
524,655,-0.002271568,,,,,
525,656.25,-0.002271568,,,,,
526,657.5,-0.002276152,,,,,
527,658.75,-0.002289905,,,,,
528,660,-0.002299073,,,,,
529,661.25,-0.002308241,,,,,
530,662.5,-0.002317409,,,,,
531,663.75,-0.002321994,,,,,
532,665,-0.002331162,,,,,
533,666.25,-0.002335746,,,,,
534,667.5,-0.00234033,,,,,
535,668.75,-0.002354082,,,,,
536,670,-0.002354082,,,,,
537,671.25,-0.002358667,,,,,
538,672.5,-0.002363251,,,,,
539,673.75,-0.002372419,,,,,
540,675,-0.002377003,,,,,
541,676.25,-0.002386171,,,,,
542,677.5,-0.002386171,,,,,
543,678.75,-0.002386171,,,,,
544,680,-0.00239534,,,,,
545,681.25,-0.002413676,,,,,
546,682.5,-0.00241826,,,,,
547,683.75,-0.002427428,,,,,
548,685,-0.002436597,,,,,
549,686.25,-0.002436597,,,,,
550,687.5,-0.002432013,,,,,
551,688.75,-0.002432013,,,,,
552,690,-0.002432013,,,,,
553,691.25,-0.002445765,,,,,
554,692.5,-0.002450349,,,,,
555,693.75,-0.002450349,,,,,
556,695,-0.002450349,,,,,
557,696.25,-0.002459517,,,,,
558,697.5,-0.002464101,,,,,
559,698.75,-0.002482438,,,,,
560,700,-0.002477854,,,,,
561,701.25,-0.002477854,,,,,
562,702.5,-0.002482438,,,,,
563,703.75,-0.002487022,,,,,
564,705,-0.002482438,,,,,
565,706.25,-0.002487022,,,,,
566,707.5,-0.002482438,,,,,
567,708.75,-0.002477854,,,,,
568,710,-0.002482438,,,,,
569,711.25,-0.002482438,,,,,
570,712.5,-0.002487022,,,,,
571,713.75,-0.002491606,,,,,
572,715,-0.002477854,,,,,
573,716.25,-0.002464101,,,,,
574,717.5,-0.002464101,,,,,
575,718.75,-0.002477854,,,,,
576,720,-0.002487022,,,,,
577,721.25,-0.002487022,,,,,
578,722.5,-0.002487022,,,,,
579,723.75,-0.002491606,,,,,
580,725,-0.002500774,,,,,
581,726.25,-0.002509942,,,,,
582,727.5,-0.002519111,,,,,
583,728.75,-0.002519111,,,,,
584,730,-0.002519111,,,,,
585,731.25,-0.002519111,,,,,
586,732.5,-0.002523695,,,,,
587,733.75,-0.002528279,,,,,
588,735,-0.002523695,,,,,
589,736.25,-0.002514527,,,,,
590,737.5,-0.002514527,,,,,
591,738.75,-0.002514527,,,,,
592,740,-0.002519111,,,,,
593,741.25,-0.002523695,,,,,
594,742.5,-0.002528279,,,,,
595,743.75,-0.002523695,,,,,
596,745,-0.002523695,,,,,
597,746.25,-0.002523695,,,,,
598,747.5,-0.002528279,,,,,
599,748.75,-0.002532863,,,,,
600,750,-0.002532863,,,,,
601,751.25,-0.002523695,,,,,
602,752.5,-0.002519111,,,,,
603,753.75,-0.002528279,,,,,
604,755,-0.002537447,,,,,
605,756.25,-0.0025512,,,,,
606,757.5,-0.0025512,,,,,
607,758.75,-0.0025512,,,,,
608,760,-0.0025512,,,,,
609,761.25,-0.0025512,,,,,
610,762.5,-0.0025512,,,,,
611,763.75,-0.0025512,,,,,
612,765,-0.002546615,,,,,
613,766.25,-0.002546615,,,,,
614,767.5,-0.002542031,,,,,
615,768.75,-0.002555784,,,,,
616,770,-0.002560368,,,,,
617,771.25,-0.002564952,,,,,
618,772.5,-0.002555784,,,,,
619,773.75,-0.0025512,,,,,
620,775,-0.002542031,,,,,
621,776.25,-0.002537447,,,,,
622,777.5,-0.002542031,,,,,
623,778.75,-0.002546615,,,,,
624,780,-0.002546615,,,,,
625,781.25,-0.002546615,,,,,
626,782.5,-0.002546615,,,,,
627,783.75,-0.0025512,,,,,
628,785,-0.0025512,,,,,
629,786.25,-0.002546615,,,,,
630,787.5,-0.002542031,,,,,
631,788.75,-0.002532863,,,,,
632,790,-0.002528279,,,,,
633,791.25,-0.002523695,,,,,
634,792.5,-0.002519111,,,,,
635,793.75,-0.002514527,,,,,
636,795,-0.002514527,,,,,
637,796.25,-0.002509942,,,,,
638,797.5,-0.002509942,,,,,
639,798.75,-0.002514527,,,,,
640,800,-0.002514527,,,,,
641,801.25,-0.002514527,,,,,
642,802.5,-0.002505358,,,,,
643,803.75,-0.00249619,,,,,
644,805,-0.002487022,,,,,
645,806.25,-0.002487022,,,,,
646,807.5,-0.002487022,,,,,
647,808.75,-0.002477854,,,,,
648,810,-0.002468685,,,,,
649,811.25,-0.002464101,,,,,
650,812.5,-0.002468685,,,,,
651,813.75,-0.002468685,,,,,
652,815,-0.002468685,,,,,
653,816.25,-0.002454933,,,,,
654,817.5,-0.002450349,,,,,
655,818.75,-0.002450349,,,,,
656,820,-0.002450349,,,,,
657,821.25,-0.002441181,,,,,
658,822.5,-0.002432012,,,,,
659,823.75,-0.002409092,,,,,
660,825,-0.002395339,,,,,
661,826.25,-0.002399923,,,,,
662,827.5,-0.002395339,,,,,
663,828.75,-0.002390755,,,,,
664,830,-0.002381587,,,,,
665,831.25,-0.002381587,,,,,
666,832.5,-0.002381587,,,,,
667,833.75,-0.002381587,,,,,
668,835,-0.002386171,,,,,
669,836.25,-0.002381587,,,,,
670,837.5,-0.002367835,,,,,
671,838.75,-0.002358666,,,,,
672,840,-0.002354082,,,,,
673,841.25,-0.002349498,,,,,
674,842.5,-0.002344914,,,,,
675,843.75,-0.002335746,,,,,
676,845,-0.002326577,,,,,
677,846.25,-0.002317409,,,,,
678,847.5,-0.002312825,,,,,
679,848.75,-0.002303657,,,,,
680,850,-0.002294489,,,,,
681,851.25,-0.00228532,,,,,
682,852.5,-0.002271568,,,,,
683,853.75,-0.002248647,,,,,
684,855,-0.002244063,,,,,
685,856.25,-0.002244063,,,,,
686,857.5,-0.002244063,,,,,
687,858.75,-0.002234895,,,,,
688,860,-0.002234895,,,,,
689,861.25,-0.002234895,,,,,
690,862.5,-0.002225727,,,,,
691,863.75,-0.002221143,,,,,
692,865,-0.002216558,,,,,
693,866.25,-0.002211974,,,,,
694,867.5,-0.00220739,,,,,
695,868.75,-0.002193638,,,,,
696,870,-0.002193638,,,,,
697,871.25,-0.002189054,,,,,
698,872.5,-0.00218447,,,,,
699,873.75,-0.002175301,,,,,
700,875,-0.002166133,,,,,
701,876.25,-0.002156965,,,,,
702,877.5,-0.002156965,,,,,
703,878.75,-0.002152381,,,,,
704,880,-0.002147797,,,,,
705,881.25,-0.002120292,,,,,
706,882.5,-0.002111124,,,,,
707,883.75,-0.002106539,,,,,
708,885,-0.002097371,,,,,
709,886.25,-0.002088203,,,,,
710,887.5,-0.002092787,,,,,
711,888.75,-0.002083619,,,,,
712,890,-0.002074451,,,,,
713,891.25,-0.002065282,,,,,
714,892.5,-0.002065282,,,,,
715,893.75,-0.002065282,,,,,
716,895,-0.002060698,,,,,
717,896.25,-0.002042362,,,,,
718,897.5,-0.002037778,,,,,
719,898.75,-0.002033194,,,,,
720,900,-0.002037778,,,,,
721,901.25,-0.002033194,,,,,
722,902.5,-0.002024025,,,,,
723,903.75,-0.002005689,,,,,
724,905,-0.002005689,,,,,
725,906.25,-0.002001105,,,,,
726,907.5,-0.002001105,,,,,
727,908.75,-0.002005689,,,,,
728,910,-0.002001105,,,,,
729,911.25,-0.001987353,,,,,
730,912.5,-0.001982769,,,,,
731,913.75,-0.001978185,,,,,
732,915,-0.001987353,,,,,
733,916.25,-0.001991937,,,,,
734,917.5,-0.001987353,,,,,
735,918.75,-0.001959848,,,,,
736,920,-0.001955264,,,,,
737,921.25,-0.00195068,,,,,
738,922.5,-0.001946096,,,,,
739,923.75,-0.001936928,,,,,
740,925,-0.001918591,,,,,
741,926.25,-0.001886502,,,,,
742,927.5,-0.00187275,,,,,
743,928.75,-0.001849829,,,,,
744,930,-0.001840661,,,,,
745,931.25,-0.001826909,,,,,
746,932.5,-0.00181774,,,,,
747,933.75,-0.001803988,,,,,
748,935,-0.001803988,,,,,
749,936.25,-0.001808572,,,,,
750,937.5,-0.001813157,,,,,
751,938.75,-0.001799404,,,,,
752,940,-0.00179482,,,,,
753,941.25,-0.001785652,,,,,
754,942.5,-0.0017719,,,,,
755,943.75,-0.001762731,,,,,
756,945,-0.001753563,,,,,
757,946.25,-0.001735227,,,,,
758,947.5,-0.001721475,,,,,
759,948.75,-0.001716891,,,,,
760,950,-0.001716891,,,,,
761,951.25,-0.001716891,,,,,
762,952.5,-0.001703139,,,,,
763,953.75,-0.001680218,,,,,
764,955,-0.001661882,,,,,
765,956.25,-0.00164813,,,,,
766,957.5,-0.001638962,,,,,
767,958.75,-0.001634377,,,,,
768,960,-0.001625209,,,,,
769,961.25,-0.001606873,,,,,
770,962.5,-0.001588537,,,,,
771,963.75,-0.001574784,,,,,
772,965,-0.0015702,,,,,
773,966.25,-0.001561032,,,,,
774,967.5,-0.001551864,,,,,
775,968.75,-0.001528943,,,,,
776,970,-0.001510607,,,,,
777,971.25,-0.001501439,,,,,
778,972.5,-0.001492271,,,,,
779,973.75,-0.001478519,,,,,
780,975,-0.001478519,,,,,
781,976.25,-0.001469351,,,,,
782,977.5,-0.001455598,,,,,
783,978.75,-0.00144643,,,,,
784,980,-0.001432678,,,,,
785,981.25,-0.001418925,,,,,
786,982.5,-0.001409757,,,,,
787,983.75,-0.001396005,,,,,
788,985,-0.001386836,,,,,
789,986.25,-0.001377668,,,,,
790,987.5,-0.001373084,,,,,
791,988.75,-0.001363916,,,,,
792,990,-0.00134558,,,,,
793,991.25,-0.001331828,,,,,
794,992.5,-0.001322659,,,,,
795,993.75,-0.001308907,,,,,
796,995,-0.001299739,,,,,
797,996.25,-0.001295155,,,,,
798,997.5,-0.001281402,,,,,
799,998.75,-0.001263066,,,,,
800,1000,-0.001253898,,,,,
801,1001.25,-0.001240145,,,,,
802,1002.5,-0.001235561,,,,,
803,1003.75,-0.001230977,,,,,
804,1005,-0.001217225,,,,,
